"Cite as: CAIT Climate Data Explorer. 2017. Washington, DC: World Resources Institute. Available online at: http://cait.wri.org.  Please Note: CAIT data are derived from several sources. Any use of the Land-Use Change and Forestry or Agriculture indicator should be cited as FAO 2016, FAOSTAT Emissions Database. Any use of CO2 emissions from fuel combustion data should be cited as CO2 Emissions from Fuel Combustion, ©OECD/IEA, 2016.",,,,,,,,,,,,,,,,,,,,,
,,Total GHG,,Emissions by Gas excluding LUCF,,,,Emissions by Gas including LUCF,,,Emissions by Sector,,,,,,Emissions by Energy Sub-Sector,,,,
Country,Year,Total GHG Emissions Excluding Land-Use Change and Forestry (MtCO2e),Total GHG Emissions Including Land-Use Change and Forestry (MtCO?e?),Total CO2 (excluding Land-Use Change and Forestry) (MtCO2),Total CH4 (MtCO2e),Total N2O (MtCO2e),Total F-Gas (MtCO2e),Total CO2 (including Land-Use Change and Forestry) (MtCO2),Total CH4 (including Land-Use Change and Forestry) (MtCO2e),Total N2O (including Land-Use Change and Forestry) (MtCO2e),Energy (MtCO2e),Industrial Processes (MtCO2e),Agriculture (MtCO2e),Waste (MtCO2e),Land-Use Change and Forestry (MtCO2),Bunker Fuels (MtCO2),Electricity/Heat (MtCO2),Manufacturing/Construction (MtCO2),Transportation (MtCO2),Other Fuel Combustion (MtCO2e),Fugitive Emissions (MtCO2e)
Cambodia,1999,19.14096879,48.55596879,1.91,13.22947275,3.983739018,0.017757022,28.31,15.33147275,4.896739018,3.481465614,0.017757022,15.339585,0.30216105,29.415,0.03,0.34,0.06,1.36,1.711465614,0
Cambodia,2000,18.16500282,47.07800282,1.96,12.52737274,3.656406384,0.021223692,28.36,14.27937274,4.417406384,3.560875839,0.021223692,14.2749414,0.307961785,28.913,0.04,0.38,0.07,1.32,1.790875839,0
Cambodia,2001,18.63988891,49.50288891,2.15,12.73725372,3.724732063,0.027903127,32.95,12.78125372,3.743732063,3.792105263,0.027903127,14.5062978,0.313582825,30.863,0.04,0.43,0.07,1.51,1.782105263,0
Cambodia,2002,19.15154891,50.19854891,2.21,12.96684931,3.940117042,0.034582561,33.01,13.13884931,4.015117042,3.893334687,0.034582561,14.9044278,0.319203864,31.047,0.03,0.59,0.08,1.32,1.903334687,0
Cambodia,2003,20.39224921,51.42324921,2.38,13.92497549,4.046011721,0.041261996,33.18,14.08597549,4.116011721,4.104564111,0.041261996,15.9215982,0.324824904,31.031,0.04,0.61,0.09,1.35,2.054564111,0
Cambodia,2004,21.30316381,52.80116381,2.38,14.10684838,4.768374,0.047941431,33.18,14.59384838,4.979374,4.145793536,0.047941431,16.7789829,0.330445943,31.498,0.05,0.66,0.1,1.37,2.005793536,0
Cambodia,2005,21.63943981,53.10543981,2.65,14.74541306,4.18940588,0.054620866,33.45,15.20941306,4.39140588,4.45702296,0.054620866,16.7917289,0.336066983,31.466,0.05,0.77,0.13,1.49,2.06702296,0
Cambodia,2006,23.05145131,46.00078461,2.96,15.49635147,4.531970695,0.063129146,25.6933333,15.64735147,4.596970695,4.808452354,0.063129146,17.8377084,0.34216131,22.9493333,0.06,0.95,0.14,1.6,2.118452354,0
Cambodia,2007,24.63980021,48.11613351,3.633968,15.98543448,4.94876031,0.071637426,26.3673013,16.50343448,5.17376031,5.479881748,0.115605426,18.6960574,0.348255637,23.4763333,0.12,1.21,0.15,1.99,2.139881748,0
Cambodia,2008,24.83886251,47.78719581,4.15472,15.93345838,4.670538425,0.080145707,26.8880533,16.08345838,4.735538425,5.701311142,0.464865707,18.3183358,0.354349964,22.9483333,0.11,1.23,0.15,2.05,2.271311142,0
Cambodia,2009,25.41687631,48.51420961,4.815328,16.02631809,4.48657624,0.088653987,27.5486613,16.28031809,4.59657624,6.322740536,0.553981987,18.1797094,0.360444291,23.0973333,0.09,1.04,0.17,2.68,2.442740536,0
Cambodia,2010,26.25243022,49.66276352,5.012048,16.41812569,4.725094256,0.097162267,27.7453813,16.89012569,4.930094256,6.634169931,0.489210267,18.7625113,0.366538618,23.4103333,0.11,0.81,0.18,3.11,2.544169931,0
Cambodia,2011,27.75415999,51.25749329,5.290672,17.22572656,5.129261373,1.09E-01,28.0240053,17.76272656,5.362261373,6.88849138,5.59E-01,19.9330274,0.373469255,23.5033333,0.14,0.84,0.19,3.29,2.56849138,0
Cambodia,2012,27.30838966,50.69672296,5.547312,16.78687323,4.854366591,1.20E-01,28.2806453,17.24387323,5.052366591,7.14281283,6.07E-01,19.1780272,0.380399892,23.3883333,0.17,0.77,0.21,3.48,2.69281283,0
Cambodia,2013,27.12652743,51.69286073,5.707616,16.809296,4.478439808,1.31E-01,28.4409493,18.087296,5.033439808,7.29713428,6.59E-01,18.783271,0.387330529,24.5663333,0.19,0.67,0.25,3.55,2.82713428,0
Cambodia,2014,28.8387124,52.6170457,6.79616,16.94069707,4.959341926,1.43E-01,29.5294933,17.66969707,5.275341926,8.251455729,8.39E-01,19.3543221,0.394261166,23.7783333,0.23,1.21,0.16,3.88,2.991455729,0
Cameroon,1990,75.28907091,188.4497246,2.95144,8.086720492,63.80875623,4.42E-01,114.5510937,9.221720492,64.23475623,4.706481394,5.87E+01,10.308771,1.55022433,113.1606537,0.19,0.04,0.17,1.75,2.729263498,0.027217896
Cameroon,1991,74.96452992,188.1251836,2.690144,8.100640551,63.77067445,0.403070921,114.2897977,9.235640551,64.19667445,4.513707274,58.63321492,10.2225465,1.595061227,113.1606537,0.22,0.04,0.15,1.57,2.738139055,0.025568219
Cameroon,1992,74.90589073,188.0665444,2.577776,8.164401709,63.79972537,0.363987653,114.1774297,9.299401709,64.22572537,4.370933155,58.64176365,10.2532957,1.639898125,113.1606537,0.21,0.03,0.14,1.57,2.607014612,0.023918543
Cameroon,1993,79.06964271,192.2302964,6.721362667,8.211930768,63.81144489,0.324904386,118.3210164,9.346930768,64.23744489,8.531745702,58.60268039,10.2504816,1.684735022,113.1606537,0.17,0.03,0.15,1.69,2.645890168,4.015855533
Cameroon,1994,79.75014029,192.910794,7.328813333,8.267595627,63.86791021,0.285821119,118.928467,9.402595627,64.29391021,9.226038249,58.49398112,10.300549,1.729571919,113.1606537,0.25,0.03,0.14,1.76,2.734765725,4.561272524
Cameroon,1995,79.58116276,192.7418165,7.16604,8.285028785,63.88335613,0.246737852,118.7656937,9.420028785,64.30935613,9.043850796,58.49153785,10.2713652,1.774408816,113.1606537,0.26,0.03,0.16,1.71,2.703641282,4.450209514
Cameroon,1996,78.74506438,191.8306437,6.364984,8.296663453,63.84948699,0.233929929,117.7015633,9.548663453,64.34648699,8.421192982,58.35415393,10.1499185,1.819798965,113.0855793,0.32,0.03,0.15,1.73,2.718347092,3.79284589
Cameroon,1997,79.46898629,192.4923314,6.652536,8.539914421,64.05541386,0.221122007,117.9778811,9.755914421,64.53741386,8.605015169,58.49889801,10.499884,1.865189114,113.0233451,0.33,0.03,0.16,1.82,2.803052902,3.791962267
Cameroon,1998,80.7341182,195.8042235,6.824824,9.055701189,64.64527893,0.208314085,118.1329293,11.70970119,65.75327893,8.768837355,58.54837808,11.5063234,1.910579264,115.0701053,0.2,0.05,0.15,1.88,2.907758712,3.791078643
Cameroon,1999,80.75300102,194.9384941,6.599784,9.331807457,64.6259034,0.195506162,117.9722771,11.32780746,65.4429034,8.542659542,58.59053016,11.6638419,1.955969413,114.1854931,0.21,0.04,0.17,1.64,2.902464522,3.790195019
Cameroon,2000,82.43351576,196.3680344,6.789277333,10.08681862,65.37472157,0.18269824,118.4097959,11.74781862,66.02772157,8.767655061,58.59604224,13.0684589,2.001359562,113.9345186,0.24,0.04,0.19,1.86,3.107170333,3.570484729
Cameroon,2001,81.81152944,193.16187,6.425005333,9.960958899,65.25554568,0.170019524,116.9793459,10.5269589,65.48554568,8.385043673,58.62733152,12.7477463,2.051407939,111.3503406,0.25,0.06,0.19,1.86,3.032935475,3.242108198
Cameroon,2002,81.36111207,192.9855191,6.319488,9.829423874,65.05485939,0.157340808,117.075895,10.45642387,65.29585939,8.327138951,58.59266881,12.3398479,2.101456315,111.624407,0.28,0.09,0.21,2.06,2.988700618,2.968438333
Cameroon,2003,82.26532728,194.9582894,6.187989333,10.33544415,65.59723171,0.144662092,117.2989514,11.47844415,66.03623171,8.213940896,58.58731809,13.3125636,2.151504692,112.6929621,0.29,0.12,0.2,2.1,3.054465761,2.749475135
Cameroon,2004,81.54268982,193.200812,6.64124,9.838229322,64.93123712,0.131983376,117.2993622,10.55222932,65.21723712,8.652516174,58.61494338,12.0736772,2.201553069,111.6581222,0.25,0.12,0.2,2.16,3.050230904,3.13228527
Cameroon,2005,83.05091529,196.411873,6.710704,10.51389,65.70701663,0.11930466,118.3566617,11.77789,66.15801663,8.762264785,58.58760866,13.4494404,2.251601445,113.3609577,0.24,0.16,0.18,2.11,3.015996046,3.296268739
Cameroon,2006,82.71226188,194.5526153,7.054824,10.23018677,65.31670577,0.11054534,117.3871774,11.31918677,65.73570577,9.129215816,58.57884934,12.6995663,2.304630423,111.8403534,0.26,0.6,0.23,1.87,2.968695296,3.460520521
Cameroon,2007,83.7132519,195.5532822,8.247517333,10.18869294,65.17525561,0.10178602,118.7085476,11.19469294,65.54825561,10.27146018,58.64337002,12.4407623,2.3576594,111.8400303,0.36,1.33,0.29,2.13,2.961394545,3.570065636
Cameroon,2008,82.83208779,194.1246334,8.324237333,9.620935212,64.79388854,0.0930267,118.5147829,10.41993521,65.09688854,10.44429121,58.5613307,11.4157775,2.410688378,111.2925456,0.37,1.41,0.31,2.18,2.964093794,3.570197417
Cameroon,2009,83.38991128,195.6124216,8.915533333,9.580829984,64.80928058,0.08426738,119.8530436,10.54582998,65.12928058,11.00712224,58.60386738,11.3152044,2.463717356,112.2225103,0.37,1.56,0.38,2.51,2.986793044,3.570329199
Cameroon,2010,82.52081587,193.7579612,9.104237333,9.012673655,64.32839682,0.07550806,119.2773826,9.783673655,64.62139682,11.26995327,58.54381206,10.1903042,2.516746333,111.2371453,0.35,1.64,0.36,2.67,3.019492293,3.570460981
Cameroon,2011,82.66450241,192.8939967,8.322210667,9.595566343,64.66705498,0.079670423,118.080705,9.931566343,64.80205498,10.44843823,58.62125442,11.0234568,2.571352863,110.2294943,0.36,1.54,0.37,2.78,3.053175016,2.695263212
Cameroon,2012,82.28809316,192.5610604,7.615072,9.91009153,64.67909685,0.083832786,117.4350392,10.23709153,64.80509685,9.712803183,58.68770479,11.2616258,2.625959393,110.2729672,0.38,1.66,0.39,2.91,3.096857739,1.655945444
Cameroon,2013,83.27553378,199.2529832,8.02324,10.27359372,64.89070491,0.087995148,121.3766894,12.29859372,65.48970491,10.0924748,58.75415515,11.7483379,2.680565923,115.9774494,0.4,1.98,0.41,3.07,3.140540462,1.491934342
Cameroon,2014,83.13786222,196.5586219,7.946781333,10.2867866,64.81213677,0.092157511,119.891541,11.4377866,65.13713677,10.09743976,58.71068551,11.5945645,2.735172453,113.4207597,0.42,1.97,0.43,3.25,3.184223186,1.273216574
Canada,1990,560.040346,641.339919,429.452424,72.99910964,49.7956492,7.793163147,491.335997,87.54910964,54.6616492,467.5517178,25.63904782,48.7849751,18.06460536,81.299573,5.63,138.03,76.36,124.65,93.36029918,35.14141862
Canada,1991,555.7397632,637.0393362,422.1685387,75.05475095,50.64613767,7.870335903,484.0521117,89.60475095,55.51213767,463.7495784,24.57248478,49.1859315,18.2317685,81.299573,5.48,138.71,74.31,120.94,92.2987311,37.49084731
Canada,1992,570.5221876,651.8217606,433.2943733,77.79706605,51.48323955,7.94750866,495.1779463,92.34706605,56.34923955,479.053319,22.80976173,50.2601752,18.39893165,81.299573,5.76,145.72,73.37,125.19,95.09716301,39.676156
Canada,1993,571.1013669,652.4009399,430.790368,79.79241376,52.49390372,8.024681416,492.673941,94.34241376,57.35990372,478.4005796,23.37367868,50.7610137,18.56609479,81.299573,5.22,137.4,73.26,127.17,99.36559493,41.2049847
Canada,1994,590.9959762,672.2955492,447.939616,82.00980276,52.9447033,8.101854173,509.823189,96.55980276,57.8107033,495.9354936,25.40319564,50.9240291,18.73325793,81.299573,5.55,141.96,76.42,133.4,100.9740268,43.17146672
Canada,1995,606.7379004,688.0374734,458.5988267,85.20549647,54.75455037,8.179026929,520.4823997,99.75549647,59.62055037,508.9992342,25.41384859,53.4243966,18.90042107,81.299573,5.81,147.32,77.54,137.07,101.7124588,45.35677542
Canada,1996,624.2119177,684.0645736,472.861584,87.6224229,54.86841802,8.859492823,520.0152399,97.0714229,58.11841802,524.5444109,24.75434703,55.8454111,19.06774873,59.8526559,6.06,148.59,81.09,140.42,108.0644188,46.37999206
Canada,1997,640.2406443,682.2278783,488.9129227,89.14198123,52.64578166,9.539958716,524.2091567,94.15398123,54.32478166,542.2372409,23.73577348,55.0325534,19.23507639,41.987234,5.94,161.22,81.03,144.83,107.3163789,47.84086203
Canada,1998,650.3114579,788.9554754,496.4408427,91.51796276,52.1322279,10.22042461,600.9108602,118.2479628,59.5762279,551.5642043,22.55964792,56.7852017,19.40240405,138.6440175,6.65,175.57,78.32,147.45,99.83833893,50.39586533
Canada,1999,658.8843588,730.8469574,505.3412853,92.33645719,50.30572574,10.9008905,562.6648839,103.8224572,53.45872574,562.0658343,21.58137836,55.6674144,19.56973171,71.9625986,6.44,177.19,79.05,151.14,104.480299,50.21553531
Canada,2000,679.7554508,720.3155172,526.8302933,93.69595582,47.64784528,11.5813564,561.4123597,98.24795582,49.07384528,585.4198377,20.33930081,54.259253,19.73705937,40.5600664,6.49,189.02,82.57,149.95,112.422259,51.45757861
Canada,2001,672.6715432,896.7737411,518.6948267,94.66746725,47.38115092,11.92809837,739.5020246,97.14446725,48.19915092,577.2532973,21.11675695,54.2679452,20.03354371,224.1021979,6.89,194.23,76.58,147.77,107.5977128,51.06558453
Canada,2002,681.4383871,984.0728925,524.7524293,95.84415688,48.56696056,12.27484034,798.7439347,117.3411569,55.71296056,583.2285304,21.9455091,55.9343196,20.33002805,302.6345054,5.55,193.61,77.86,150.37,110.1031666,51.27536378
Canada,2003,702.379854,998.7451271,544.7309733,95.70436671,49.32293169,12.62158231,815.6662464,115.1413667,55.31593169,603.0990567,22.79990924,55.8543756,20.62651239,296.3652731,3.75,203.25,81.21,153.06,114.1486204,51.43043637
Canada,2004,696.6947746,960.2110466,536.5525733,97.39669524,49.77718173,12.96832429,782.2458453,110.2416952,54.75518173,594.7613431,23.70560538,57.3048294,20.92299673,263.516272,4.67,191.95,83.32,157.89,110.3540741,51.25726895
Canada,2005,708.3401818,975.7350787,545.590712,97.93976957,51.49463396,13.31506626,795.6206089,110.9457696,55.85363396,603.7024561,24.54901353,58.8692311,21.21948108,267.3948969,5.37,201.88,73.07,160.74,116.7195279,51.3029282
Canada,2006,695.4153209,879.9994963,535.03956,99.09626812,48.10939026,13.1701025,696.6197354,115.7222681,54.48739026,594.3144205,24.09294381,55.6102605,21.39769609,184.5841754,4.76,197.4,72.88,160.76,110.3275421,52.93687835
Canada,2007,731.7512783,898.2356286,567.201384,99.78868057,51.73607496,13.02513873,718.5127343,111.1256806,55.57207496,627.3499049,23.92633008,58.8991322,21.5759111,166.4843503,4.31,215.51,74.67,169.01,114.2455564,53.91434849
Canada,2008,716.9918577,893.2580325,552.9984827,100.5635984,50.54960167,12.88017497,710.9956575,114.2415984,55.14060167,615.0942159,22.68616436,57.4573514,21.75412611,176.2661748,4.29,215.15,66.77,165.94,112.1435706,55.1106453
Canada,2009,685.107386,812.8425348,522.0434693,101.1209524,49.20775307,12.7352112,648.0216181,102.6599524,49.42575307,586.720287,20.81212664,55.6426312,21.93234111,127.7351488,4.41,203.15,58.52,162.39,106.6815849,55.97870212
Canada,2010,699.5197442,906.0078254,534.835864,102.6297036,49.46392917,12.59024744,710.3779452,124.9577036,58.08192917,600.0345981,20.99725692,56.3773331,22.11055612,206.4880812,5.61,209.66,61.31,167.13,104.7595992,57.17499893
Canada,2011,713.3584363,781.2949046,544.8185147,103.2751929,51.83650203,13.42822665,594.141983,116.1941929,57.53050203,611.8063294,21.69087205,57.5751429,22.28609197,67.9364683,4.53,208.01,66.17,166.65,112.0471466,58.91918278
Canada,2012,718.566099,808.6673657,546.7475867,105.1327149,52.4195915,14.26620587,615.0678534,121.6057149,57.7275915,615.077474,22.83149518,58.195502,22.46162781,90.1012667,4.34,211.16,67.42,169.69,106.044694,60.77277997
Canada,2013,738.3825175,889.9015382,558.8472693,107.5813722,56.84969096,15.10418509,669.76129,138.4733722,66.56269096,629.1750853,23.3162623,63.2540063,22.63716365,151.5190207,3.87,216.3,65.99,174.24,110.2922415,62.35284383
Canada,2014,745.1087321,866.9965179,564.3863707,109.2179449,55.56225223,15.9421643,654.2601565,133.3769449,63.41725223,636.1515232,24.36162143,61.7828879,22.81269949,121.8877858,3.38,214.87,66.82,176.39,113.9297889,64.15173435
Cape Verde,1990,0.216164324,-0.187168976,0.095264,0.063970765,0.056929559,0,-0.3080693,0.063970765,0.056929559,0.098131583,0,0.0876496,0.030383141,-0.4033333,,,,,0.002867583,0
Cape Verde,1991,0.228327925,-0.175005375,0.098928,0.065601883,0.063786227,1.1815E-05,-0.3044053,0.065601883,0.063786227,0.101884066,1.1815E-05,0.0952321,0.031199944,-0.4033333,,,,,0.002956066,0
Cape Verde,1992,0.263197526,-0.140135774,0.106256,0.071990601,0.084927295,2.363E-05,-0.2970773,0.071990601,0.084927295,0.10930055,2.363E-05,0.1218566,0.032016746,-0.4033333,,,,,0.00304455,0
Cape Verde,1993,0.268999427,-0.134333873,0.10992,0.073957118,0.085086864,3.54449E-05,-0.2934133,0.073957118,0.085086864,0.113053033,3.54449E-05,0.1230775,0.032833549,-0.4033333,,,,,0.003133033,0
Cape Verde,1994,0.253138928,-0.150194372,0.113584,0.071182836,0.068324832,4.72599E-05,-0.2897493,0.071182836,0.068324832,0.116805517,4.72599E-05,0.1026358,0.033650351,-0.4033333,,,,,0.003221517,0
Cape Verde,1995,0.285838829,-0.117494471,0.120912,0.074083154,0.0907846,5.90749E-05,-0.2824213,0.074083154,0.0907846,0.124222,5.90749E-05,0.1270907,0.034467154,-0.4033333,,,,,0.00331,0
Cape Verde,1996,0.27373555,-0.12959775,0.142896,0.070479123,0.060244616,0.00011581,-0.2604373,0.070479123,0.060244616,0.147424,0.00011581,0.0934739,0.032721839,-0.4033333,,,,,0.004528,0
Cape Verde,1997,0.289629771,-0.113703529,0.14656,0.071880292,0.071016933,0.000172546,-0.2567733,0.071880292,0.071016933,0.152306,0.000172546,0.1061747,0.030976525,-0.4033333,,,,,0.005746,0
Cape Verde,1998,0.314739992,-0.088593308,0.157552,0.074615262,0.082343449,0.000229282,-0.2457813,0.074615262,0.082343449,0.164516,0.000229282,0.1207635,0.02923121,-0.4033333,,,,,0.006964,0
Cape Verde,1999,0.344668813,-0.058664487,0.1832,0.073806431,0.087376365,0.000286017,-0.2201333,0.073806431,0.087376365,0.191382,0.000286017,0.1255149,0.027485896,-0.4033333,,,,,0.008182,0
Cape Verde,2000,0.370960434,-0.032372866,0.216176,0.0718838,0.082557882,0.000342753,-0.1871573,0.0718838,0.082557882,0.225576,0.000342753,0.1193011,0.025740582,-0.4033333,,,,,0.0094,0
Cape Verde,2001,0.394540461,0.394540461,0.234496,0.072974777,0.086625185,0.000444499,0.234496,0.072974777,0.086625185,0.243924367,0.000444499,0.1239467,0.026224895,0,,,,,0.009428367,0
Cape Verde,2002,0.434671487,0.434671487,0.2748,0.074163954,0.085161288,0.000546245,0.2748,0.074163954,0.085161288,0.284256734,0.000546245,0.1231593,0.026709208,0,,,,,0.009456734,0
Cape Verde,2003,0.469278313,0.469278313,0.307776,0.075078931,0.085775391,0.000647991,0.307776,0.075078931,0.085775391,0.317261102,0.000647991,0.1241757,0.027193521,0,,,,,0.009485102,0
Cape Verde,2004,0.499783839,0.499783839,0.32976,0.079044608,0.090229494,0.000749737,0.32976,0.079044608,0.090229494,0.339273469,0.000749737,0.1320827,0.027677834,0,,,,,0.009513469,0
Cape Verde,2005,0.619549765,0.619549765,0.43968,0.084570685,0.094447598,0.000851483,0.43968,0.084570685,0.094447598,0.449221836,0.000851483,0.1413143,0.028162147,0,,,,,0.009541836,0
Cape Verde,2006,0.666451341,0.593118041,0.472656,0.091884079,0.100917205,0.000994056,0.3993227,0.091884079,0.100917205,0.482412786,0.000994056,0.1544268,0.028617699,-0.0733333,,,,,0.009756786,0
Cape Verde,2007,0.712292517,0.638959217,0.505632,0.098401674,0.107122213,0.00113663,0.4322987,0.098401674,0.107122213,0.515603736,0.00113663,0.1664789,0.029073251,-0.0733333,,,,,0.009971736,0
Cape Verde,2008,0.691248392,0.617915092,0.468992,0.106110768,0.114866421,0.001279203,0.3956587,0.106110768,0.114866421,0.479178686,0.001279203,0.1812617,0.029528803,-0.0733333,,,,,0.010186686,0
Cape Verde,2009,0.753701668,0.680368368,0.523952,0.109517663,0.118810229,0.001421777,0.4506187,0.109517663,0.118810229,0.534353636,0.001421777,0.1879419,0.029984356,-0.0733333,,,,,0.010401636,0
Cape Verde,2010,0.794702644,0.721369344,0.556928,0.113079657,0.123130637,0.00156435,0.4835947,0.113079657,0.123130637,0.567544586,0.00156435,0.1951537,0.030439908,-0.0733333,,,,,0.010616586,0
Cape Verde,2011,0.766605203,0.597938503,0.615552,0.081087734,0.068200319,0.00176515,0.4468853,0.081087734,0.068200319,0.626314806,0.00176515,0.1076385,0.030886747,-0.1686667,,,,,0.010762806,0
Cape Verde,2012,0.659345863,0.490679163,0.505632,0.082193211,0.069554701,0.001965951,0.3369653,0.082193211,0.069554701,0.516541026,0.001965951,0.1095053,0.031333586,-0.1686667,,,,,0.010909026,0
Cape Verde,2013,0.654934923,0.486268223,0.498304,0.083429389,0.071034783,0.002166751,0.3296373,0.083429389,0.071034783,0.509359247,0.002166751,0.1116284,0.031780425,-0.1686667,,,,,0.011055247,0
Cape Verde,2014,0.648809183,0.480142483,0.490976,0.084015366,0.071450265,0.002367552,0.3223093,0.084015366,0.071450265,0.502177467,0.002367552,0.1120369,0.032227264,-0.1686667,,,,,0.011201467,0
Central African Republic,1990,35.9112358,51.3885742,0.197856,12.47733354,23.23604626,0,14.1361944,13.55033354,23.70204626,16.09020693,0,16.9952168,2.825812071,15.4773384,,,,,15.89235093,0
Central African Republic,1991,36.93868789,52.41602629,0.205184,13.0576196,23.67573913,0.000145155,14.1435224,14.1306196,24.14173913,16.82372366,0.000145155,17.2787068,2.836112282,15.4773384,,,,,16.61853966,0
Central African Republic,1992,37.71563599,53.19297439,0.216176,13.49057167,24.00859801,0.000290311,14.1545144,14.56357167,24.47459801,17.56090438,0.000290311,17.3080287,2.846412492,15.4773384,,,,,17.34472838,0
Central African Republic,1993,38.48718928,53.96452768,0.223504,13.91955353,24.34369628,0.000435466,14.1618424,14.99255353,24.80969628,18.29442111,0.000435466,17.33562,2.856712703,15.4773384,,,,,18.07091711,0
Central African Republic,1994,39.32061738,54.79795578,0.234496,14.3880127,24.69752806,0.000580622,14.1728344,15.4610127,25.16352806,19.03160184,0.000580622,17.421422,2.867012914,15.4773384,,,,,18.79710584,0
Central African Republic,1995,40.17121577,55.64855417,0.234496,14.86994246,25.06605153,0.000725777,14.1728344,15.94294246,25.53205153,19.75779057,0.000725777,17.5353863,2.877313125,15.4773384,,,,,19.52329457,0
Central African Republic,1996,40.67075853,56.72994393,0.234496,14.84768269,25.58715703,0.001422814,14.1726814,16.32668269,26.22915703,20.00453118,0.001422814,17.7774883,2.887316235,16.0591854,,,,,19.77003518,0
Central African Republic,1997,41.09522719,59.93109519,0.245488,14.78633942,26.06127992,0.002119852,14.183356,18.20133942,27.54427992,20.26226379,0.002119852,17.9335242,2.897319345,18.835868,,,,,20.01677579,0
Central African Republic,1998,43.21111345,64.87298145,0.249152,15.44812254,27.51102202,0.002816889,14.18702,20.83412254,29.84902202,20.51266841,0.002816889,19.7883057,2.907322455,21.661868,,,,,20.26351641,0
